[ 4-25 22:58: 5]:Module:E:\Game\�ʺ絺Online\LaTaleClient.exe+2B8543,eax=1DB20E50,ecx=1D290038,edx=1E25EFF0,edi=19E0B558,esi=19E0B580
[ 4-25 22:58: 5]:Module: C:\Windows\System32\KERNEL32.DLL Function:BaseThreadInitThunk
[ 4-25 22:58: 5]:Module: C:\Windows\SYSTEM32\ntdll.dll Function:RtlGetAppContainerNamedObjectPath
[ 4-25 22:58: 5]:Module: C:\Windows\SYSTEM32\ntdll.dll Function:RtlCaptureContext
[ 4-25 22:58:27]:Module:E:\Game\�ʺ絺Online\LaTaleClient.exe+1,eax=1,ecx=16BBC00,edx=16BBD44,edi=1DB590E8,esi=1DB59110
[ 4-25 22:58:27]:Module: C:\Windows\System32\KERNEL32.DLL Function:BaseThreadInitThunk
[ 4-27 23:45:28]:RECV : 0BEBC58E
[ 4-27 23:45:30]:RECV : 0BEBC58E
[ 4-27 23:45:30]:RECV : 0BEBC58E
[ 4-27 23:45:32]:RECV : 0BEBC32E
[ 4-27 23:45:32]:RECV : 0BEBC90F
[ 4-27 23:45:40]:RECV : 0BEBC58E
[ 4-27 23:45:43]:RECV : 0BEBC58B
[ 4-27 23:45:50]:RECV : 0BEBC58E
[ 4-27 23:45:50]:RECV : 0BEBC58E
[ 4-27 23:46: 0]:RECV : 0BEBC58E
[ 4-27 23:46: 7]:RECV : 0BEBC58E
[ 4-27 23:46: 7]:RECV : 0BEBC32E
[ 4-27 23:46: 7]:RECV : 0BEBC90F
[ 4-27 23:46:12]:RECV : 0BEBC58B
[ 4-27 23:46:13]:RECV : 0BEBC58E
[ 4-27 23:46:19]:RECV : 0BEBC58E
[ 4-27 23:46:23]:RECV : 0BEBC58E
[ 4-27 23:46:28]:RECV : 0BEBC58B
[ 4-27 23:46:29]:RECV : 0BEBC58B
[ 4-27 23:46:30]:RECV : 0BEBC58E
[ 4-27 23:46:36]:RECV : 0BEBC32E
[ 4-27 23:46:36]:RECV : 0BEBC90F
[ 4-27 23:46:42]:RECV : 0BEBC58B
[ 4-27 23:46:44]:RECV : 0BEBC58E
[ 4-27 23:46:49]:RECV : 0BEBC58E
[ 4-27 23:46:50]:RECV : 0BEBC58E
[ 4-27 23:46:55]:RECV : 0BEBC58E
[ 4-27 23:46:58]:RECV : 0BEBC58B
[ 4-27 23:47: 0]:RECV : 0BEBC58E
[ 4-27 23:47: 5]:RECV : 0BEBC58E
[ 4-27 23:47: 5]:RECV : 0BEBC32E
[ 4-27 23:47: 5]:RECV : 0BEBC32E
[ 4-27 23:47: 6]:RECV : 0BEBC90F
[ 4-27 23:47: 6]:RECV : 0BEBC90F
[ 4-27 23:47: 6]:RECV : 0BEBC58E
[ 4-27 23:47:13]:RECV : 0BEBC58E
[ 4-27 23:47:13]:RECV : 0BEBC58E
[ 4-27 23:47:15]:RECV : 0BEBC58E
[ 4-27 23:47:28]:RECV : 0BEBC58E
[ 4-27 23:47:31]:RECV : 0BEBC58B
[ 4-27 23:47:32]:RECV : 0BEBC58B
[ 4-27 23:47:39]:RECV : 0BEBC58B
[ 4-27 23:47:44]:RECV : 0BEBC58E
[ 4-27 23:47:46]:RECV : 0BEBC32E
[ 4-27 23:47:53]:RECV : 0BEBC58B
[ 4-27 23:47:59]:RECV : 0BEBC58E
[ 4-27 23:48: 7]:RECV : 0BEBC58B
[ 4-27 23:48: 8]:RECV : 0BEBC58B
[ 4-27 23:48: 9]:RECV : 0BEBC58E
[ 4-27 23:48:10]:RECV : 0BEBC32E
[ 4-27 23:48:10]:RECV : 0BEBC90F
[ 4-27 23:48:10]:RECV : 0BEBC90F
[ 4-27 23:48:11]:RECV : 0BEBC32E
[ 4-27 23:48:11]:RECV : 0BEBC90F
[ 4-27 23:48:15]:RECV : 0BEBC58B
[ 4-27 23:48:24]:RECV : 0BEBC58E
[ 4-27 23:48:30]:RECV : 0BEBC32E
[ 4-27 23:48:30]:RECV : 0BEBC90F
[ 4-27 23:48:39]:RECV : 0BEBC58E
[ 4-27 23:48:49]:RECV : 0BEBC58E
[ 4-27 23:48:50]:RECV : 0BEBC32E
[ 4-27 23:48:50]:RECV : 0BEBC90F
[ 4-27 23:48:52]:RECV : 0BEBC58B
[ 4-27 23:49: 0]:RECV : 0BEBC58E
[ 4-27 23:49: 2]:RECV : 0BEBC58B
[ 4-27 23:49:10]:RECV : 0BEBC58E
[ 4-27 23:49:11]:RECV : 0BEBC58B
[ 4-27 23:49:14]:RECV : 0BEBC32E
[ 4-27 23:49:14]:RECV : 0BEBC90F
[ 4-27 23:49:21]:RECV : 0BEBC58E
[ 4-27 23:49:23]:RECV : 0BEBC58B
[ 4-27 23:49:31]:RECV : 0BEBC58E
[ 4-27 23:49:36]:RECV : 0BEBC58B
[ 4-27 23:49:41]:RECV : 0BEBC58E
[ 4-27 23:49:47]:RECV : 0BEBC58B
[ 4-27 23:49:51]:RECV : 0BEBC58E
[ 4-27 23:49:58]:RECV : 0BEBC58B
[ 4-27 23:50: 1]:RECV : 0BEBC58E
[ 4-27 23:50: 5]:RECV : 0BEBC32E
[ 4-27 23:50: 5]:RECV : 0BEBC32E
[ 4-27 23:50: 5]:RECV : 0BEBC32E
[ 4-27 23:50: 5]:RECV : 0BEBC90F
[ 4-27 23:50: 5]:RECV : 0BEBC90F
[ 4-27 23:50: 5]:RECV : 0BEBC90F
[ 4-27 23:50:15]:RECV : 0BEBC58E
[ 4-27 23:50:22]:RECV : 0BEBC32E
[ 4-27 23:50:22]:RECV : 0BEBC90F
[ 4-27 23:50:27]:RECV : 0BEBC58B
[ 4-27 23:50:33]:RECV : 0BEBC58E
[ 4-27 23:50:42]:RECV : 0BEBC58B
[ 4-27 23:50:43]:RECV : 0BEBC58E
[ 4-27 23:50:56]:RECV : 0BEBC58E
[ 4-27 23:50:56]:RECV : 0BEBC58E
[ 4-27 23:51: 6]:RECV : 0BEBC58E
[ 4-27 23:51:12]:RECV : 0BEBC58E
[ 4-27 23:51:13]:RECV : 0BEBC58B
[ 4-27 23:51:16]:RECV : 0BEBC58E
[ 4-27 23:51:22]:RECV : 0BEBC58E
[ 4-27 23:51:25]:RECV : 0BEBC58B
[ 4-27 23:51:26]:RECV : 0BEBC58E
[ 4-27 23:51:32]:RECV : 0BEBC58E
[ 4-27 23:51:36]:RECV : 0BEBC58E
[ 4-27 23:51:38]:RECV : 0BEBC58B
[ 4-27 23:51:42]:RECV : 0BEBC58E
[ 4-27 23:51:45]:RECV : 0BEBC58E
[ 4-27 23:51:46]:RECV : 0BEBC58E
[ 4-27 23:51:50]:RECV : 0BEBC58B
[ 4-27 23:51:52]:RECV : 0BEBC58E
[ 4-27 23:51:56]:RECV : 0BEBC58E
[ 4-27 23:52: 0]:RECV : 0BEBC58E
[ 4-27 23:52: 1]:RECV : 0BEBC58B
[ 4-27 23:52: 1]:RECV : 0BEBC58E
[ 4-27 23:52: 2]:RECV : 0BEBC32E
[ 4-27 23:52: 2]:RECV : 0BEBC32E
[ 4-27 23:52: 2]:RECV : 0BEBC32E
[ 4-27 23:52: 2]:RECV : 0BEBC32E
[ 4-27 23:52: 2]:RECV : 0BEBC32E
[ 4-27 23:52: 2]:RECV : 0BEBC32E
[ 4-27 23:52: 2]:RECV : 0BEBC90F
[ 4-27 23:52: 2]:RECV : 0BEBC90F
[ 4-27 23:52: 2]:RECV : 0BEBC90F
[ 4-27 23:52: 2]:RECV : 0BEBC90F
[ 4-27 23:52: 2]:RECV : 0BEBC90F
[ 4-27 23:52: 2]:RECV : 0BEBC90F
[ 4-27 23:52: 2]:RECV : 0BEBC90F
[ 4-27 23:52: 2]:RECV : 0BEBC90F
[ 4-27 23:52: 2]:RECV : 0BEBC90F
[ 4-27 23:52: 2]:RECV : 0BEBC90F
[ 4-27 23:52: 7]:RECV : 0BEBC58E
[ 4-27 23:52: 7]:RECV : 0BEBC58E
[ 4-27 23:52: 8]:RECV : 0BEBC58E
[ 4-27 23:52: 8]:RECV : 0BEBC58E
[ 4-27 23:52:13]:RECV : 0BEBC58E
[ 4-27 23:52:14]:RECV : 0BEBC58E
[ 4-27 23:52:15]:RECV : 0BEBC58B
[ 4-27 23:52:16]:RECV : 0BEBC58B
[ 4-27 23:52:20]:RECV : 0BEBC58E
[ 4-27 23:52:22]:RECV : 0BEBC58E
[ 4-27 23:52:22]:RECV : 0BEBC58E
[ 4-27 23:52:22]:RECV : 0BEBC58E
[ 4-27 23:52:30]:RECV : 0BEBC58E
[ 4-27 23:52:32]:RECV : 0BEBC58E
[ 4-27 23:52:34]:RECV : 0BEBC58E
[ 4-27 23:52:35]:RECV : 0BEBC58E
[ 4-27 23:52:36]:RECV : 0BEBC58E
[ 4-27 23:52:39]:RECV : 0BEBC58B
[ 4-27 23:52:41]:RECV : 0BEBC58E
[ 4-27 23:52:44]:RECV : 0BEBC58E
[ 4-27 23:52:45]:RECV : 0BEBC58E
[ 4-27 23:52:45]:RECV : 0BEBC58E
[ 4-27 23:52:49]:RECV : 0BEBC58E
[ 4-27 23:52:50]:RECV : 0BEBC58B
[ 4-27 23:52:52]:RECV : 0BEBC32E
[ 4-27 23:52:52]:RECV : 0BEBC32E
[ 4-27 23:52:52]:RECV : 0BEBC90F
[ 4-27 23:52:52]:RECV : 0BEBC90F
[ 4-27 23:52:59]:RECV : 0BEBC58B
[ 4-27 23:52:59]:RECV : 0BEBC58E
[ 4-27 23:53: 2]:RECV : 0BEBC58E
[ 4-27 23:53: 2]:RECV : 0BEBC58E
[ 4-27 23:53: 2]:RECV : 0BEBC58E
[ 4-27 23:53: 9]:RECV : 0BEBC58E
[ 4-27 23:53:11]:RECV : 0BEBC58E
[ 4-27 23:53:11]:RECV : 0BEBC32E
[ 4-27 23:53:11]:RECV : 0BEBC32E
[ 4-27 23:53:11]:RECV : 0BEBC90F
[ 4-27 23:53:11]:RECV : 0BEBC90F
[ 4-27 23:53:18]:RECV : 0BEBC58E
[ 4-27 23:53:19]:RECV : 0BEBC58E
[ 4-27 23:53:22]:RECV : 0BEBC58B
[ 4-27 23:53:28]:RECV : 0BEBC58E
[ 4-27 23:53:29]:RECV : 0BEBC58E
[ 4-27 23:53:29]:RECV : 0BEBC58E
[ 4-27 23:53:38]:RECV : 0BEBC58E
[ 4-27 23:53:39]:RECV : 0BEBC58E
[ 4-27 23:53:44]:RECV : 0BEBC58B
[ 4-27 23:53:45]:RECV : 0BEBC58E
[ 4-27 23:53:48]:RECV : 0BEBC58E
[ 4-27 23:53:49]:RECV : 0BEBC58E
[ 4-27 23:53:58]:RECV : 0BEBC58E
[ 4-27 23:54: 0]:RECV : 0BEBC58E
[ 4-27 23:54: 8]:RECV : 0BEBC58E
[ 4-27 23:54:10]:RECV : 0BEBC58E
[ 4-27 23:54:10]:RECV : 0BEBC58E
[ 4-27 23:54:13]:RECV : 0BEBC58E
[ 4-27 23:54:18]:RECV : 0BEBC58E
[ 4-27 23:54:20]:RECV : 0BEBC58E
[ 4-27 23:54:28]:RECV : 0BEBC58B
[ 4-27 23:54:28]:RECV : 0BEBC58E
[ 4-27 23:54:30]:RECV : 0BEBC58E
[ 4-27 23:54:31]:RECV : 0BEBC58E
[ 4-27 23:54:31]:RECV : 0BEBC58E
[ 4-27 23:54:38]:RECV : 0BEBC58E
[ 4-27 23:54:39]:RECV : 0BEBC58B
[ 4-27 23:54:40]:RECV : 0BEBC58E
[ 4-27 23:54:41]:RECV : 0BEBC58E
[ 4-27 23:54:48]:RECV : 0BEBC58E
[ 4-27 23:54:49]:RECV : 0BEBC58B
[ 4-27 23:54:50]:RECV : 0BEBC58E
[ 4-27 23:54:58]:RECV : 0BEBC58E
[ 4-27 23:55: 0]:RECV : 0BEBC58E
[ 4-27 23:55: 1]:RECV : 0BEBC58E
[ 4-27 23:55: 9]:RECV : 0BEBC58E
[ 4-27 23:55:10]:RECV : 0BEBC58E
[ 4-27 23:55:12]:RECV : 0BEBC58B
[ 4-27 23:55:12]:RECV : 0BEBC58E
[ 4-27 23:55:12]:RECV : 0BEBC58E
[ 4-27 23:55:19]:RECV : 0BEBC58E
[ 4-27 23:55:20]:RECV : 0BEBC58E
[ 4-27 23:55:21]:RECV : 0BEBC58E
[ 4-27 23:55:22]:RECV : 0BEBC58E
[ 4-27 23:55:29]:RECV : 0BEBC58E
[ 4-27 23:55:30]:RECV : 0BEBC58E
[ 4-27 23:55:39]:RECV : 0BEBC58E
[ 4-27 23:55:40]:RECV : 0BEBC58E
[ 4-27 23:55:49]:RECV : 0BEBC58B
[ 4-27 23:55:49]:RECV : 0BEBC58E
[ 4-27 23:55:50]:RECV : 0BEBC58E
[ 4-27 23:55:59]:RECV : 0BEBC58E
[ 4-27 23:56: 0]:RECV : 0BEBC58E
[ 4-27 23:56: 0]:RECV : 0BEBC58E
[ 4-27 23:56: 4]:RECV : 0BEBC58B
[ 4-27 23:56: 6]:RECV : 0BEBC58E
[ 4-27 23:56: 9]:RECV : 0BEBC58E
[ 4-27 23:56:10]:RECV : 0BEBC58E
[ 4-27 23:56:12]:RECV : 0BEBC58E
[ 4-27 23:56:12]:RECV : 0BEBC58E
[ 4-27 23:56:12]:RECV : 0BEBC58E
[ 4-27 23:56:18]:RECV : 0BEBC58B
[ 4-27 23:56:21]:RECV : 0BEBC58E
[ 4-27 23:56:22]:RECV : 0BEBC58E
[ 4-27 23:56:22]:RECV : 0BEBC58E
[ 4-27 23:56:22]:RECV : 0BEBC58E
[ 4-27 23:56:28]:RECV : 0BEBC58B
[ 4-27 23:56:29]:RECV : 0BEBC58E
[ 4-27 23:56:31]:RECV : 0BEBC58E
[ 4-27 23:56:32]:RECV : 0BEBC58E
[ 4-27 23:56:32]:RECV : 0BEBC58E
[ 4-27 23:56:32]:RECV : 0BEBC58E
[ 4-27 23:56:41]:RECV : 0BEBC58E
[ 4-27 23:56:42]:RECV : 0BEBC58B
[ 4-27 23:56:42]:RECV : 0BEBC58E
[ 4-27 23:56:51]:RECV : 0BEBC58E
[ 4-27 23:56:52]:RECV : 0BEBC58E
[ 4-27 23:56:53]:RECV : 0BEBC58B
[ 4-27 23:57: 0]:RECV : 0BEBC58E
[ 4-27 23:57: 1]:RECV : 0BEBC58E
[ 4-27 23:57: 1]:RECV : 0BEBC58E
[ 4-27 23:57: 2]:RECV : 0BEBC58E
[ 4-27 23:57: 7]:RECV : 0BEBC58E
[ 4-27 23:57: 8]:RECV : 0BEBC58E
[ 4-27 23:57: 8]:RECV : 0BEBC58B
[ 4-27 23:57:11]:RECV : 0BEBC58E
[ 4-27 23:57:12]:RECV : 0BEBC58E
[ 4-27 23:57:13]:RECV : 0BEBC58E
[ 4-27 23:57:14]:RECV : 0BEBC58E
[ 4-27 23:57:21]:RECV : 0BEBC58E
[ 4-27 23:57:22]:RECV : 0BEBC58E
[ 4-27 23:57:22]:RECV : 0BEBC58E
[ 4-27 23:57:31]:RECV : 0BEBC58E
[ 4-27 23:57:32]:RECV : 0BEBC58E
[ 4-27 23:57:36]:RECV : 0BEBC58B
[ 4-27 23:57:41]:RECV : 0BEBC58E
[ 4-27 23:57:42]:RECV : 0BEBC58E
[ 4-27 23:57:51]:RECV : 0BEBC58E
[ 4-27 23:57:52]:RECV : 0BEBC58E
[ 4-27 23:57:53]:RECV : 0BEBC58B
[ 4-27 23:58: 1]:RECV : 0BEBC58E
[ 4-27 23:58: 2]:RECV : 0BEBC58B
[ 4-27 23:58: 2]:RECV : 0BEBC58E
[ 4-27 23:58:12]:RECV : 0BEBC58E
[ 4-27 23:58:12]:RECV : 0BEBC58E
[ 4-27 23:58:19]:RECV : 0BEBC32E
[ 4-27 23:58:19]:RECV : 0BEBC32E
[ 4-27 23:58:19]:RECV : 0BEBC32E
[ 4-27 23:58:19]:RECV : 0BEBC32E
[ 4-27 23:58:19]:RECV : 0BEBC32E
[ 4-27 23:58:19]:RECV : 0BEBC90F
[ 4-27 23:58:19]:RECV : 0BEBC90F
[ 4-27 23:58:19]:RECV : 0BEBC90F
[ 4-27 23:58:19]:RECV : 0BEBC90F
[ 4-27 23:58:19]:RECV : 0BEBC90F
[ 4-27 23:58:19]:RECV : 0BEBC90F
[ 4-27 23:58:19]:RECV : 0BEBC90F
[ 4-27 23:58:19]:RECV : 0BEBC90F
[ 4-27 23:58:19]:RECV : 0BEBC90F
[ 4-27 23:58:19]:RECV : 0BEBC90F
[ 4-27 23:58:19]:RECV : 0BEBC90F
[ 4-27 23:58:19]:RECV : 0BEBC90F
[ 4-27 23:58:19]:RECV : 0BEBC90F
[ 4-27 23:58:19]:RECV : 0BEBC90F
[ 4-27 23:58:20]:RECV : 0BEBC90F
[ 4-27 23:58:20]:RECV : 0BEBC90F
[ 4-27 23:58:20]:RECV : 0BEBC90F
[ 4-27 23:58:20]:RECV : 0BEBC90F
[ 4-27 23:58:20]:RECV : 0BEBC90F
[ 4-27 23:58:20]:RECV : 0BEBC90F
[ 4-27 23:58:20]:RECV : 0BEBC90F
[ 4-27 23:58:20]:RECV : 0BEBC90F
[ 4-27 23:58:20]:RECV : 0BEBC90F
[ 4-27 23:58:20]:RECV : 0BEBC90F
[ 4-27 23:58:20]:RECV : 0BEBC90F
[ 4-27 23:58:20]:RECV : 0BEBC90F
[ 4-27 23:58:20]:RECV : 0BEBC90F
[ 4-27 23:58:20]:RECV : 0BEBC90F
[ 4-27 23:58:20]:RECV : 0BEBC90F
[ 4-27 23:58:20]:RECV : 0BEBC90F
[ 4-27 23:58:20]:RECV : 0BEBC90F
[ 4-27 23:58:21]:RECV : 0BEBC90F
[ 4-27 23:58:21]:RECV : 0BEBC90F
[ 4-27 23:58:21]:RECV : 0BEBC90F
[ 4-27 23:58:21]:RECV : 0BEBC90F
[ 4-27 23:58:21]:RECV : 0BEBC90F
[ 4-27 23:58:21]:RECV : 0BEBC90F
[ 4-27 23:58:21]:RECV : 0BEBC90F
[ 4-27 23:58:26]:RECV : 0BEBC58B
[ 4-27 23:58:35]:RECV : 0BEBC58B
[ 4-27 23:59: 5]:RECV : 0BEBC58E
[ 4-27 23:59: 7]:RECV : 0BEBC58E
[ 4-27 23:59:12]:RECV : 0BEBC58E
[ 4-27 23:59:12]:RECV : 0BEBC58E
[ 4-27 23:59:12]:RECV : 0BEBC58E
[ 4-27 23:59:13]:RECV : 0BEBC58E
[ 4-27 23:59:13]:RECV : 0BEBC58E
[ 4-27 23:59:13]:RECV : 0BEBC58E
[ 4-27 23:59:18]:RECV : 0BEBC58B
[ 4-27 23:59:18]:RECV : 0BEBC58E
[ 4-27 23:59:20]:RECV : 0BEBC58E
[ 4-27 23:59:23]:RECV : 0BEBC58E
[ 4-27 23:59:25]:RECV : 0BEBC58E
[ 4-27 23:59:26]:RECV : 0BEBC58E
[ 4-27 23:59:33]:RECV : 0BEBC58B
[ 4-27 23:59:35]:RECV : 0BEBC58E
[ 4-27 23:59:36]:RECV : 0BEBC58E
[ 4-27 23:59:45]:RECV : 0BEBC58E
[ 4-27 23:59:46]:RECV : 0BEBC58E
[ 4-27 23:59:49]:RECV : 0BEBC58B
[ 4-27 23:59:55]:RECV : 0BEBC58E
[ 4-27 23:59:56]:RECV : 0BEBC58E
[ 4-28  0: 0: 4]:RECV : 0BEBC58B
[ 4-28  0: 0: 5]:RECV : 0BEBC58E
[ 4-28  0: 0: 6]:RECV : 0BEBC58E
[ 4-28  0: 0:10]:RECV : 0BEBC32E
[ 4-28  0: 0:10]:RECV : 0BEBC32E
[ 4-28  0: 0:13]:RECV : 0BEBC58B
[ 4-28  0: 0:29]:RECV : 0BEBC58B
[ 4-28  0: 0:29]:RECV : 0BEBC58E
[ 4-28  0: 0:29]:RECV : 0BEBC58E
[ 4-28  0: 0:39]:RECV : 0BEBC58E
[ 4-28  0: 0:39]:RECV : 0BEBC58E
[ 4-28  0: 0:40]:RECV : 0BEBC58B
[ 4-28  0: 0:49]:RECV : 0BEBC58E
[ 4-28  0: 0:53]:RECV : 0BEBC58E
[ 4-28  0: 0:59]:RECV : 0BEBC58E
[ 4-28  0: 1: 3]:RECV : 0BEBC58E
[ 4-28  0: 1: 8]:RECV : 0BEBC58B
[ 4-28  0: 1:13]:RECV : 0BEBC58E
[ 4-28  0: 1:17]:RECV : 0BEBC58E
[ 4-28  0: 1:23]:RECV : 0BEBC58E
[ 4-28  0: 1:27]:RECV : 0BEBC58E
[ 4-28  0: 1:32]:RECV : 0BEBC32E
[ 4-28  0: 1:32]:RECV : 0BEBC32E
[ 4-28  0: 1:33]:RECV : 0BEBC90F
[ 4-28  0: 1:33]:RECV : 0BEBC90F
[ 4-28  0: 1:37]:RECV : 0BEBC58B
[ 4-28  0: 1:52]:RECV : 0BEBC58E
[ 4-28  0: 1:53]:RECV : 0BEBC58B
[ 4-28  0: 1:53]:RECV : 0BEBC58E
[ 4-28  0: 2: 2]:RECV : 0BEBC58E
[ 4-28  0: 2: 3]:RECV : 0BEBC58E
[ 4-28  0: 2: 6]:RECV : 0BEBC58B
[ 4-28  0: 2:12]:RECV : 0BEBC58E
[ 4-28  0: 2:13]:RECV : 0BEBC58E
[ 4-28  0: 2:22]:RECV : 0BEBC58E
[ 4-28  0: 2:23]:RECV : 0BEBC58E
[ 4-28  0: 2:32]:RECV : 0BEBC58E
[ 4-28  0: 2:37]:RECV : 0BEBC58E
[ 4-28  0: 2:37]:RECV : 0BEBC58E
[ 4-28  0: 2:38]:RECV : 0BEBC32E
[ 4-28  0: 2:38]:RECV : 0BEBC32E
[ 4-28  0: 2:49]:RECV : 0BEBC58E
[ 4-28  0: 2:57]:RECV : 0BEBC58E
[ 4-28  0: 3: 0]:RECV : 0BEBC58B
[ 4-28  0: 3: 1]:RECV : 0BEBC58E
[ 4-28  0:19:33]:RECV : 0BEBC58B
[ 4-28  0:19:47]:RECV : 0BEBC58B
[ 4-28  0:20: 2]:RECV : 0BEBC58B
[ 4-28  0:20:24]:RECV : 0BEBC589
[ 4-28  0:20:44]:RECV : 0BEBC58B
[ 4-28  0:20:59]:RECV : 0BEBC58B
[ 4-28  0:21:13]:RECV : 0BEBC58B
[ 4-28  0:21:55]:RECV : 0BEBC58B
[ 4-28  0:22: 8]:RECV : 0BEBC58B
[ 4-28  0:22:13]:RECV : 0BEBC589
[ 4-28  0:22:22]:RECV : 0BEBC58B
[ 4-28  0:22:48]:RECV : 0BEBC58B
[ 4-28  0:23: 0]:RECV : 0BEBC58B
[ 4-28  0:23:38]:RECV : 0BEBC58B
[ 4-28  0:23:49]:RECV : 0BEBC58B
[ 4-28  0:24: 4]:RECV : 0BEBC58B
[ 4-28  0:24:46]:RECV : 0BEBC58B
[ 4-28  0:25:16]:RECV : 0BEBC58B
[ 4-28  0:25:31]:RECV : 0BEBC58B
[ 4-28  0:25:44]:RECV : 0BEBC58B
[ 4-28  0:26: 6]:RECV : 0BEBC58B
[ 4-28  0:26:23]:RECV : 0BEBC58B
[ 4-28  0:26:59]:RECV : 0BEBC58B
[ 4-28  0:27:12]:RECV : 0BEBC58B
[ 4-28  0:27:28]:RECV : 0BEBC58B
[ 4-28  0:28: 7]:RECV : 0BEBC58B
[ 4-28  0:28:22]:RECV : 0BEBC58B
[ 4-28  0:28:36]:RECV : 0BEBC58B
[ 4-28  0:29: 6]:RECV : 0BEBC58B
[ 4-28  0:29:35]:RECV : 0BEBC58B
[ 4-28  0:29:50]:RECV : 0BEBC58B
[ 4-28  0:29:54]:RECV : 0BEBC589
[ 4-28  0:30: 2]:RECV : 0BEBC58B
[ 4-28  0:30: 3]:RECV : 0BEBC58B
[ 4-28  0:30:19]:RECV : 0BEBC58B
[ 4-28  0:30:35]:RECV : 0BEBC58B
[ 4-28  0:31:45]:RECV : 0BEBC58B
[ 4-28  0:31:55]:RECV : 0BEBC58B
[ 4-28  0:32: 8]:RECV : 0BEBC58B
[ 4-28  0:32:25]:RECV : 0BEBC58B
[ 4-28  0:32:47]:RECV : 0BEBC58B
[ 4-28  0:33: 2]:RECV : 0BEBC58B
[ 4-28  0:33:18]:RECV : 0BEBC58B
[ 4-28  0:33:27]:RECV : 0BEBC58B
[ 4-28  0:33:39]:RECV : 0BEBC58B
[ 4-28  0:34:14]:RECV : 0BEBC58B
[ 4-28  0:34:28]:RECV : 0BEBC58B
[ 4-28  0:34:39]:RECV : 0BEBC58B
[ 4-28  0:34:51]:RECV : 0BEBC58B
[ 4-28  0:35:17]:RECV : 0BEBC58B
[ 4-28  0:35:28]:RECV : 0BEBC58B
[ 4-28  0:35:43]:RECV : 0BEBC58B
[ 4-28  0:35:58]:RECV : 0BEBC58B
[ 4-28  0:36:11]:RECV : 0BEBC58B
[ 4-28  0:36:12]:RECV : 0BEBC58B
[ 4-28  0:36:30]:RECV : 0BEBC58B
[ 4-28  0:36:43]:RECV : 0BEBC58B
[ 4-28  0:37:36]:RECV : 0BEBC58B
[ 4-28  0:38:53]:RECV : 0BEBC58B
[ 4-28  0:39:32]:RECV : 0BEBC58B
[ 4-28  0:40:32]:RECV : 0BEBC58B
[ 4-28  0:40:42]:RECV : 0BEBC58B
[ 4-28  0:40:59]:RECV : 0BEBC58B
[ 4-28  0:41:19]:RECV : 0BEBC58B
[ 4-28  0:41:35]:RECV : 0BEBC58B
[ 4-28  0:42: 6]:RECV : 0BEBC58B
[ 4-28  0:42:32]:RECV : 0BEBC58B
[ 4-28  1: 5:13]:RECV : 0BEBC58E
[ 4-28  1: 5:19]:RECV : 0000012F
[ 4-28  1:21:59]:RECV : 0BEBC58B
[ 4-28  1:22:25]:RECV : 0BEBC58B
[ 4-28  1:22:57]:RECV : 0BEBC58B
[ 4-28  1:23:21]:RECV : 0BEBC58B
[ 4-28  1:23:33]:RECV : 0BEBC589
[ 4-28  1:23:36]:RECV : 0BEBC58B
[ 4-28  1:24: 0]:RECV : 0BEBC58B
[ 4-28  1:24:27]:RECV : 0BEBC58B
[ 4-28  1:24:41]:RECV : 0BEBC58B
[ 4-28  1:24:56]:RECV : 0BEBC58B
[ 4-28  1:25:21]:RECV : 0BEBC58B
[ 4-28  1:25:32]:RECV : 0BEBC58B
[ 4-28  1:35:53]:RECV : 0BEBC589
[ 4-28  2: 3: 7]:RECV : 0BEBC589
[ 4-28  4:51:23]:RECV : 0BEBC589
[ 4-28  6:25:33]:RECV : 0BEBC589
[ 4-28  8:11: 2]:RECV : 0BEBC589
[ 4-28 11:49:20]:Module:C:\Windows\System32\KERNELBASE.dll+13B5E2,eax=19FB58,ecx=3,edx=0,edi=0,esi=5FC6B4
[ 4-28 11:49:20]:Module: C:\Windows\System32\KERNELBASE.dll Function:RaiseException
[ 4-28 11:49:20]:Module: C:\Windows\System32\KERNEL32.DLL Function:BaseThreadInitThunk
[ 4-28 11:49:20]:Module: C:\Windows\SYSTEM32\ntdll.dll Function:RtlGetAppContainerNamedObjectPath
[ 4-28 11:49:20]:Module: C:\Windows\SYSTEM32\ntdll.dll Function:RtlGetAppContainerNamedObjectPath
[ 4-28 12:31:28]:RECV : 0BEBC589
[ 4-28 12:37:58]:RECV : 0BEBC589
[ 4-28 12:43:48]:RECV : 0BEBC589
[ 4-28 13:35: 5]:RECV : 0BEBC589
[ 4-28 13:41:42]:RECV : 0BEBC589
[ 4-28 17:26:25]:RECV : 0BEBC589
[ 4-28 22: 6:31]:Module:E:\Game\�ʺ絺Online\LaTaleClient.exe+2,eax=0,ecx=8BBAC30C,edx=0,edi=0,esi=0
[ 4-28 22: 6:32]:Module: C:\Windows\SYSTEM32\ntdll.dll Function:RtlGetAppContainerNamedObjectPath
[ 4-28 22: 6:32]:Module: C:\Windows\SYSTEM32\ntdll.dll Function:RtlGetAppContainerNamedObjectPath
[ 4-28 22:30:27]:Module:E:\Game\�ʺ絺Online\LaTaleClient.exe+2,eax=0,ecx=534AC9CC,edx=0,edi=0,esi=0
